author,url,text,section,title,sub_title,date
,https://www.oantagonista.com/brasil/a-lista-dos-jornalistas-recebidos-por-bolsonaro/,"Eis os jornalistas que Jair Bolsonaro recebeu hoje, para um café:– Sérgio D’Ávila – Folha de S Paulo
– João Fábio Caminoto – Estado de S Paulo
– Alan Gripp – O Globo
– Paulo Celso – O Globo
– Vera Brandimarte – Valor Econômico
– Aruana Brianezi – A Crítica
– Linda Bezerra – Correio da Bahia
– Carlos Marcelo Carvalho – Estado de Minas
– Leusa Santos – Folha de Pernambuco
– Leonardo Mendes Júnior – Gazeta do Povo
– Gerson Camarotti – Globo News
– Natuza Nery – Globo News
– Luciana Gimenez – Rede TV
– Edu Ribeiro – Record
– Carlos Etchichury – Zero Hora",Brasil,A lista dos jornalistas recebidos por Bolsonaro,,05/04/2019 13:34:33
,https://www.oantagonista.com/brasil/bolsonaro-pesquisas-sao-confiaveis/,"Jair Bolsonaro, em evento no Palácio do Planalto, defendeu as pesquisas:“No momento, as pesquisas não são eleitorais, então são confiáveis.”Ele está certo. Os números podem estar ligeiramente errados, mas indicam uma tendência.",Brasil,Bolsonaro: “Pesquisas são confiáveis”,,05/04/2019 14:04:39
,https://www.oantagonista.com/brasil/bolsa-de-apostas-no-mec/,"Eduardo Melo, que foi demitido por Ricardo Vélez, pode voltar para comandar o MEC no lugar do ministro demissionário.Ele teria a bênção da ala “antiestablishment” e de parte dos militares – sim, a ala militar se dividiu.",Brasil,Bolsa de apostas no MEC,,05/04/2019 14:08:34
,https://www.oantagonista.com/brasil/mourao-na-america/,"Hamilton Mourão desembarca hoje em Boston, onde inicia amanhã uma série de encontros com acadêmicos e empresários.O primeiro é com o professor de Harvard Roberto Mangabeira Unger, ex-ministro de Lula e Dilma e próximo de Ciro Gomes. Também vai se reunir com Jorge Paulo Lemann.O vice-presidente vai participar do Brazil Conference, evento de palestras organizado por estudantes brasileiros. Neste ano, além de Ciro, participam Fernando Henrique Cardoso, Henrique Meirelles e Geraldo Alckmin.Na segunda, Mourão vai a Washington se encontrar com o vice-presidente dos EUA, Mike Pence.",Brasil,Mourão na América,,05/04/2019 13:38:02
,https://www.oantagonista.com/brasil/nao-existe-olavetes-contra-militares/,"No café da manhã com jornalistas, Jair Bolsonaro negou disputa entre os militares e os discípulos de Olavo de Carvalho.“Não existe olavetes contra militares. Agora, [dizem que] militares querem a Apex e a Secom. Isso não existe”, disse, acrescentando não ter como monitorar o que fazem as mais de 20 mil pessoas que já fizeram cursos com o escritor.",Brasil,“Não existe olavetes contra militares”,,05/04/2019 13:59:43
,https://www.oantagonista.com/brasil/ninguem-mais-quer-cargos/,"Nas conversas com Jair Bolsonaro, os caciques partidários nem tocam mais no assunto “cargos”.Como já sabem a resposta, desistiram de pedir e já decidiram que não vão integrar a base do governo.E que a reforma da Previdência será aprovada por ser uma necessidade.",Brasil,Ninguém mais quer cargos,,05/04/2019 14:00:49
,https://www.oantagonista.com/brasil/velez-a-unanimidade-bolsonarista/,"Sim, os militares querem mesmo a cabeça de Ricardo Vélez, como publicam os jornais, porque acham também que a defesa que ele fez de 1964…",Brasil,"Vélez, a unanimidade bolsonarista",,05/04/2019 14:05:17
,https://www.oantagonista.com/brasil/paulo-guedes-volta-a-desmascarar-o-sistema-s/,"Em discurso no evento do Lide, em Campos do Jordão, o ministro Paulo Guedes voltou a desmascarar o Sistema S.“Nada contra a educação do Sistema S, é um espetáculo, técnico. Mas se você recolhe 100 e gasta 20 com educação, com 80 financiando campanha política, tentando aprovar legislação favorável, comprando prédio no Rio de Janeiro para diretor do Sistema S, para ter R$ 20 bilhões de caixa, salários altos…”Ele acrescentou que “encargo trabalhista é desumano, são armas de destruição em massa de emprego”.“Primeiro o sistema destruiu empregos porque o recolhimento é feito sobre a folha de pagamento. E agora vai treinar o filho de trabalhador que você desempregou? Uma função social interessante, mas questionável.”O ministrou sugeriu que se saiba quanto custam os programas de formação técnica, para colocá-los no Orçamento.",Brasil,Paulo Guedes volta a desmascarar o Sistema S,,05/04/2019 12:49:49
,https://www.oantagonista.com/brasil/bolsonaro-no-meu-twitter-e-responsabilidade-minha/,"Em café da manhã com jornalistas, Jair Bolsonaro disse hoje que quem tem a senha das suas redes sociais tem sua confiança.“No meu Twitter, é responsabilidade minha. Quem tem minha senha tem minha confiança. Não sou eu que posto, mas dou o aval.”",Brasil,"Bolsonaro: “No meu Twitter, é responsabilidade minha”",,05/04/2019 12:57:27
,https://www.oantagonista.com/brasil/operador-de-dario-messer-consegue-prisao-domiciliar-no-paraguai/,"Ilan Grinspun, administrador das empresas do megadoleiro Dario Messer, vai para o regime de prisão domiciliar no Paraguai.A Justiça local também concedeu o benefício a João Pablo Jiménez Viveiros, primo do ex-presidente Horácio Cartes, sócio de Messer – que continua foragido.No Brasil, Grinspun morou no Condomínio da Escola Americana, na Gávea.",Brasil,Operador de Dario Messer consegue prisão domiciliar no Paraguai,,05/04/2019 13:27:05
,https://www.oantagonista.com/sociedade/google-se-rende-a-ditadura-do-politicamente-correto/,"Durou uma semana o comitê de ética criado pelo Google para fiscalizar o desenvolvimento na área de inteligência artificial.Isso porque mais de 2.000 funcionários da empresa protestaram contra a presença de uma conservadora no comitê, que seria “antitrans, anti-LGBTQ e anti-imigrantes”.O Google se rendeu à ditadura do politicamente correto — ou politicamente insano, na expressão de Ana Paula Henkel, que se assina uma coluna na  — e desfez o comitê, para “começar do zero”.",Sociedade,Google se rende à ditadura do politicamente correto,,05/04/2019 13:27:36
,https://www.oantagonista.com/brasil/governo-precisa-angariar-apoio-popular-a-previdencia-diz-maia/,"Rodrigo Maia discursou no evento do Lide, de João Doria, em Campos do Jordão e disse que o governo de Jair Bolsonaro precisa angariar apoio popular à reforma da Previdência.“Ser a favor da reforma da Previdência e não ser a favor da idade mínima é não ser a favor da reforma da Previdência”, afirmou Maia, em referência a uma pesquisa que mostra que a maioria da população é a favor da reforma, mas contra mudanças na idade mínima.Não adianta a população ter um sentimento de que é importante votar a reforma da Previdência. A população tem que entender que os itens que estão dentro da reforma precisam ser aprovados”, acrescentou o presidente da Câmara, segundo o relato da Folha.O deputado declarou ainda: “O grande desafio do governo, porque ele tem essa capacidade –o Congresso não tem agência de publicidade–, é o governo (se) comunicar com a sociedade para que compreenda o que significa idade mínima, alíquota progressiva, aposentadoria especial”.",Brasil,"Governo precisa angariar apoio popular à Previdência, diz Maia",,05/04/2019 14:58:21
,https://www.oantagonista.com/brasil/dem-nao-adere-ao-governo/,"Embora tenha feito um discurso público otimista após reunião com o presidente Jair Bolsonaro, o presidente nacional do DEM, ACM Neto, afirmou a aliados que não está em cogitação, por ora, uma adesão formal do partido à base aliada do governo, diz a .Leia a nota completa .",Brasil,DEM não adere ao governo,,05/04/2019 13:32:09
,https://www.oantagonista.com/brasil/sem-o-pp-nao-tem-reforma/,"A  conta que, alguns dias atrás, em conversa reservada, Rodrigo Maia disse:“Sem o PP não tem reforma.”Os chefões do partido acreditam que, por meio de Maia e com a ajuda de Paulo Guedes, Jair Bolsonaro se convencerá de que a aliança é necessária.Em tempo: o próprio Bolsonaro foi filiado, durante anos, ao PP.Leia a reportagem completa .",Brasil,“Sem o PP não tem reforma”,,05/04/2019 13:28:41
,https://www.oantagonista.com/brasil/golden-shower-na-cama/,Jair Bolsonaro disse para os jornalistas no Palácio do Planalto:“Eu fazia xixi na cama até os cinco anos. Vou ter de me arrepender disso também?” ,Brasil,Golden shower na cama,,05/04/2019 12:19:51
,https://www.oantagonista.com/brasil/sem-carregadores-de-mala-em-boston/,"Hoje começou a Brazil Conference, evento organizado por estudantes brasileiros em Harvard, em Boston, nos Estados Unidos. soube que foram tantas autoridades convidadas que o Itamaraty está com dificuldade de recepcionar todo mundo no aeroporto.",Brasil,Sem carregadores de mala em Boston,,05/04/2019 15:34:09
,https://www.oantagonista.com/brasil/os-4-900-robos-bolsonaristas/,"O Botometer, um detector de bots desenvolvido pela Universidade do Indiana, identificou 4.900 robôs entre os 30 mil bolsonaristas mais assíduos nas redes sociais.A Veja citou um exemplo:“Entre os dias 21 e 29 de março, a fúria digitadora de dona Mariângela seguiu forte e ela foi responsável pela maior quantidade de posts contendo as hashtags de apoio ao presidente Jair Bolsonaro que chegaram aos assuntos mais comentados nas redes no período: #aimprensamente, a campeã, mencionada mais de 27,7 mil vezes no Twitter, seguida por #bolsonarotemrazao e #somostodosallan, respectivamente com 12,4 e 10,3 mil menções. Depois de passar incólume por vários exames virtuais, na última semana determinou-se que Mariângela é literalmente uma máquina: o nome virtual @mariang69423516 foi classificado como robô.”E outro:“O @Vnia60277636, segundo perfil com maior número de mensagens de apoio ao presidente no período analisado, tinha acabado de ser criado, no mesmo mês de março, e já havia publicado 11 400 tuítes até o final do levantamento. Na última semana, foram 5 000. Detalhe: ‘Vânia’ está entre os perfis que escaparam da varredura do Botometer. Outra característica é o curto tempo de ‘vida’ dos usuários — ao longo das três semanas de levantamento, 620 contas foram deletadas.”Quem paga?",Brasil,Os 4.900 robôs bolsonaristas,,05/04/2019 15:33:41
,https://www.oantagonista.com/brasil/o-papel-do-general-heleno/,"Em cerimônia do Palácio do Planalto, Jair Bolsonaro disse há pouco que o general Augusto Heleno é um de seus principais conselheiros.O presidente comentou que o chefe do GSI dá ao governo “muita segurança na tomada de decisões, que são difíceis e muitas vezes contrariam interesses”.",Brasil,O papel do general Heleno,,05/04/2019 12:23:07
,https://www.oantagonista.com/brasil/a-pesquisa-de-bolsonaro/,"Jair Bolsonaro, em discurso no Palácio do Planalto, citou a pesquisa da XP, segundo a qual a Presidência da República aparece em quarto lugar entre as instituições mais confiáveis:“É sinal de que estamos no caminho certo. O povo é que tem que dizer onde iremos, e não o contrário.”Trata-se da mesma pesquisa , em que o governo é considerado ótimo ou bom para 35% dos entrevistados.Jair Bolsonaro costuma desprezar as pesquisas, que já erraram muito com ele, mas elas podem ser uma ferramenta útil para um governante, e ele faz bem em analisar seus números. ",Brasil,A pesquisa de Bolsonaro,,05/04/2019 12:40:10
,https://www.oantagonista.com/brasil/lula-presta-depoimento/,"Na manhã de hoje, por cerca de duas horas, Lula prestou depoimento para a PF em razão de dois inquéritos: o que apura pagamentos de propina pela Odebrecht na construção de navios-sonda e o que investiga o esquemão de Belo Monte.Esse depoimento estava marcado para 22 de março, mas foi adiado por Edson Fachin.",Brasil,Lula presta depoimento,,05/04/2019 12:15:08
,https://www.oantagonista.com/brasil/zanin-diz-que-lula-ficou-calado/,"Lula não falou hoje no  e que durou cerca de duas horas.Segundo Cristiano Zanin, a defesa não teve acesso aos documentos relativos à investigação.“A defesa não teve acesso aos autos do inquérito e pediu para que o depoimento seja realizado depois do acesso à íntegra dos documentos. Ninguém é obrigado a depor sobre documentos ocultos.”",Brasil,Zanin diz que Lula ficou calado,,05/04/2019 12:35:26
,https://www.oantagonista.com/brasil/meu-sentimento-e-que-o-governo-ainda-nao-comecou-diz-covas/,"Em entrevista à CBN, o prefeito de São Paulo, Bruno Covas, disse ter o sentimento de que o governo de Jair Bolsonaro ainda não começou.“Não dá para avaliar se vai ser um governo bom ou ruim para o país. A gente ainda continua com a expectativa de que possa melhorar. Não é porque eu não votei nele que não vou apostar e não vou deixar de acreditar que o governo possa fazer muito mais.”O tucano acrescentou:“Essas polêmicas por exemplo envolvendo a ditadura fazem parte do conjunto de polêmicas que me impediram de votar nele.”O governo de Covas também não começou, a julgar pelo que se vê em São Paulo.",Brasil,"“Meu sentimento é que o governo ainda não começou”, diz Covas",,05/04/2019 12:43:54
,https://www.oantagonista.com/brasil/o-poste-na-estrada/,"Fernando Haddad vai voltar a rodar o país gritando “Lula livre” e atacando Jair Bolsonaro.Segundo o UOL, a primeira etapa da agenda começa hoje, com uma viagem de três dias pela região Sul.O poste chegará a Curitiba no domingo, quando seu criador completará 1 ano na cadeia.",Brasil,O poste na estrada,,05/04/2019 11:29:50
,https://www.oantagonista.com/brasil/com-o-coracao-aberto/,"Réu confesso, Sérgio Cabral pediu para ser reinterrogado hoje e, no início do depoimento, disse que resolveu falar “com o coração aberto”, registra o G1.A audiência faz parte da Operação Ponto Final, que investiga pagamentos de R$ 260 milhões de empresas de transporte para agentes públicos.",Brasil,“Com o coração aberto”,,05/04/2019 15:18:55
,https://www.oantagonista.com/brasil/operacao-abafa-no-senado/,A nova edição da  revela os bastidores da articulação para varrer para debaixo do tapete a fraude na eleição para a presidência do Senado.A reportagem está imperdível. Leia clicando .,Brasil,Operação abafa no Senado,,05/04/2019 11:50:08
,https://www.oantagonista.com/brasil/pergunta-a-quem-de-direito/,"Quando questionado por jornalistas sobre sua possível demissão, o ministro Ricardo Vélez também respondeu:“Pergunta a quem de direito, a quem falou isso.”Ele está em Campos do Jordão, participando do evento do Lide.",Brasil,“Pergunta a quem de direito”,,05/04/2019 11:59:50
,https://www.oantagonista.com/brasil/novo-vai-cavando-espaco/,"Por pouco, a relatoria da reforma da Previdência na CCJ da Câmara não ficou com o Novo.Agora, o deputado do partido Vinicius Poit é cotado para relatar a proposta na comissão especial, a próxima etapa da tramitação.",Brasil,Novo vai cavando espaço,,05/04/2019 11:39:11
,https://www.oantagonista.com/brasil/esta-quase-certo/,"Jair Bolsonaro disse, no café da manhã com jornalistas, que “está quase certo” que o horário de verão vai acabar.",Brasil,“Está quase certo”,,05/04/2019 10:54:24
,https://www.oantagonista.com/brasil/o-brasil-virou-o-pais-da-cabeca-socialista/,"No encontro do Lide, em Campos do Jordão, o ministro do Meio Ambiente, Ricardo Salles, comentou o seguinte ao dizer que o governo de Jair Bolsonaro tenta “trazer à tona a racionalidade” ao combater a mentalidade de que, por exemplo, privatizações e flexibilizações na lei ambiental são algo negativo.“O Brasil virou o país da cabeça socialista, em que o Estado tem que cuidar de tudo e o capital privado é o bandido que quer explorar.”E mais:“Vivemos no Brasil a consequência de uma agenda ideológica, que fez essa mentalidade permear o Estado brasileiro todo.”",Brasil,“O Brasil virou o país da cabeça socialista”,,05/04/2019 10:57:10
Renan Ramalho,https://www.oantagonista.com/brasil/para-andre-mendonca-qualquer-procurador-pode-assumir-a-pgr/,"O advogado-geral da União, André Mendonça, considera que qualquer membro dos quatro ramos do Ministério Público da União, desde que tenha mais de 35 anos, está apto ao cargo de procurador-geral da República.",Brasil,"Para André Mendonça, qualquer procurador pode assumir a PGR",,05/04/2019 12:05:10
,https://www.oantagonista.com/brasil/gilmar-leva-brasilia-a-lisboa/,"Entre os dias 22 e 24 de abril, após a Páscoa, o IDP de Gilmar Mendes vai realizar um fórum jurídico em Lisboa.Segundo Lauro Jardim, participarão, por exemplo, Dias Toffoli, Alexandre de Moraes, João Otávio de Noronha, Sergio Moro, Rogério Marinho, Davi Alcolumbre e Rodrigo Maia.",Brasil,Gilmar leva Brasília a Lisboa,,05/04/2019 11:01:09
,https://www.oantagonista.com/brasil/e-a-politica-que-vai-decidir-no-congresso/,"Davi Alcolumbre, presidente do Senado, mandou um recado para Jair Bolsonaro no evento do Lide, em Campos do Jordão:“Não se trata de ouvir a nova ou a velha política, se trata de ouvir a política.”Ele acrescentou:“É a política que vai decidir no Congresso.”",Brasil,“É a política que vai decidir no Congresso”,,05/04/2019 12:09:26
Diego Amorim,https://www.oantagonista.com/brasil/se-o-pacote-anticrime-for-aprovado-pode-dar-adeus-para-a-sua-familia/,"O senador Marcos do Val, que vai relatar a parte do pacote anticrime de Sergio Moro que trata de mudanças no Código Penal, voltou a ser ameaçado. obteve as novas mensagens que ele recebeu há pouco por meio de email apócrifo.Nesta semana, depois de receber , o parlamentar do PPS do Espírito Santo registrou boletim de ocorrência na Polícia do Senado e comunicou o ocorrido ao Ministério da Justiça.Nas mensagens de hoje, o mesmo remetente deixa claro os motivos das ameaças.Veja: ",Brasil,"“Se o pacote anticrime for aprovado, pode dar adeus para a sua família”",,05/04/2019 11:06:40
,https://www.oantagonista.com/brasil/guedes-aplaudido-de-pe/,Paulo Guedes acaba de ser aplaudido de pé no evento do Lide em Campos do Jordão.,Brasil,Guedes aplaudido de pé,,05/04/2019 11:23:40
Renan Ramalho,https://www.oantagonista.com/economia/agu-quer-desistir-de-metade-dos-recursos-no-stj-contra-concessao-de-aposentadorias/,A Advocacia-Geral da União pretende desistir de até 50% dos recursos apresentados em favor do INSS no Superior Tribunal de Justiça que questionam a concessão de aposentadorias.,Economia,AGU quer desistir de metade dos recursos no STJ contra concessão de aposentadorias,,05/04/2019 11:28:37
,https://www.oantagonista.com/brasil/um-ministro-sendo-desrespeitado-e-reagindo/,"No encontro do Lide em Campos do Jordão, Rodrigo Maia comentou a atuação de Paulo Guedes na CCJ da Câmara na última quarta-feira.O presidente da Câmara disse ao Estadão:“Tem muita gente jovem, muita gente começando. [A base] não se organizou da melhor forma, do meu ponto de vista. Mas não adianta olhar para trás. Temos que olhar para a frente. Quando o ministro for para a comissão especial, vamos deixar claro que queremos ouvi-lo sobre Previdência. Um debate de alto nível. A imagem que ficou foi ruim para o Brasil: um ministro sendo desrespeitado e reagindo depois de 8 horas. Não foi bom para o parlamento, nem para o Brasil. Aprendemos sempre com nossos erros. O erro é sempre coletivo.”",Brasil,“Um ministro sendo desrespeitado e reagindo”,,05/04/2019 10:29:23
,https://www.oantagonista.com/brasil/gleisi-no-pulpito/,"O PT tenta fazer as pazes com os evangélicos.O partido realiza hoje e amanhã, em São Paulo, o 1º Encontro de Evangélicos.A Folha de S. Paulo registra que Gleisi Hoffmann, Benedita da Silva e João Pedro Stédile vão discursar.",Brasil,Gleisi no púlpito,,05/04/2019 10:38:04
,https://www.oantagonista.com/brasil/velez-diz-que-nao-vai-entregar-o-cargo/,Ricardo Vélez está no encontro do Lide em Campos do Jordão.Ele acaba de dizer a jornalistas que não falou hoje com Jair Bolsonaro e que não vai entregar o cargo.O ainda ministro da Educação acrescentou que “a única coisa insustentável é a morte”.,Brasil,Vélez diz que não vai entregar o cargo,,05/04/2019 10:46:12
,https://www.oantagonista.com/brasil/bolsonaro-sobre-encontro-com-dirigentes-partidarios-nao-foi-falada-a-palavra-cargo/,Jair Bolsonaro também disse no café da manhã com jornalistas que os dirigentes partidários estão entendendo a nova articulação política.“Não foi falada a palavra cargo ontem.”,Brasil,Bolsonaro sobre encontro com dirigentes partidários: “Não foi falada a palavra cargo”,,05/04/2019 10:43:56
,https://www.oantagonista.com/brasil/bolsonaro-sobre-a-reforma-uma-coisa-ou-outra-vai-desidratar/,"No café da manhã com jornalistas, Jair Bolsonaro disse que “o mais importante” da reforma da Previdência enviada ao Congresso são o teto e o tempo de contribuição.“O mais importante são o teto e o tempo de contribuição. Capitalização pode ficar para um segundo turno. Pode ter reação. A Câmara é quem vai decidir. Se tiver reação forte contra a proposta, uma coisa ou outra vai desidratar.”",Brasil,Bolsonaro sobre a reforma: “Uma coisa ou outra vai desidratar”,,05/04/2019 10:41:14
,https://www.oantagonista.com/brasil/bolsonaro-confirma-troca-de-comando-na-secom/,"Jair Bolsonaro, no café da manhã com jornalistas, confirmou que o publicitário Fábio Wajngarten vai assumir o comando da Secretaria de Comunicação na próxima segunda-feira.“Na Secom, vai ser o Fábio, do meio de vocês. Conheci há dois anos na comunidade israelita. Muitas vezes recorri a ele com dúvidas.”“Tem que melhorar e espero melhorar com o Fábio a partir de segunda”, acrescentou.",Brasil,Bolsonaro confirma troca de comando na Secom,,05/04/2019 10:49:56
,https://www.oantagonista.com/economia/fuga-para-o-paraguai/,"No evento do Lide de João Doria, em Campos do Jordão, empresários comentam nos bastidores que “está muito melhor para investir no Paraguai”, onde custo e burocracia são menores do que no Brasil.Quem já está com um pé no país vizinho é o empresário Flávio Rocha, da Riachuelo.",Economia,A fuga para o Paraguai,,05/04/2019 10:13:42
,https://www.oantagonista.com/brasil/bolsonaro-encerra-casamento-com-velez/,"O noivado de Jair Bolsonaro com Vélez Rodríguez acabou.O presidente disse hoje para jornalistas reunidos no Palácio do Planalto:“Está bastante claro que não está dando certo o ministro Vélez. Na segunda-feira, vamos tirar a aliança da mão direita, ou vai para a esquerda ou vai para a gaveta”",Brasil,Bolsonaro encerra noivado com Vélez,,05/04/2019 10:16:05
Renan Ramalho,https://www.oantagonista.com/brasil/agu-quer-recuperar-r-25-bilhoes-desviados-nos-proximos-2-anos/,"A Advocacia-Geral da União tem como meta recuperar R$ 25 bilhões nos próximos 2 anos em acordos de leniência com empresas investigadas por corrupção.“Nós temos que ser ambiciosos”, disse hoje o chefe do órgão, André Mendonça, ao anunciar a meta, durante café com jornalistas.",Brasil,AGU quer recuperar R$ 25 bilhões desviados nos próximos 2 anos,,05/04/2019 10:18:49
,https://www.oantagonista.com/economia/reforma-reforma-e-reforma/,"No evento do Lide de João Doria em Campos de Jordão, só se fala na reforma da Previdência.Nos bastidores, empresários temem o tamanho da desidratação da proposta pelo Congresso e comentam o que consideram “erros de condução” na articulação política.Os ministros Paulo Guedes, Ricardo Vélez e Ricardo Salles participam hoje da programação. Rodrigo Maia e Davi Alcolumbre, além de cinco governadores, também vão estar presentes ao longo do evento.",Economia,"Reforma, reforma e reforma",,05/04/2019 10:06:23
,https://www.oantagonista.com/brasil/ele-disse-que-errou/,"Paulo Guedes vai tentar se controlar mais nos próximos embates com parlamentares.O senador Jorge Kajuru disse ao Estadão depois de se reunir com o ministro:“Ele disse que errou e que não devia ter respondido e que a partir de agora não vai mais fazer isso. Disse que já estava preparado para as ofensas, só não imaginava o nível.”",Brasil,“Ele disse que errou”,,05/04/2019 10:24:24
,https://www.oantagonista.com/brasil/kajuru-se-eu-visse-gilmar-sairia-voando/,"Jorge Kajuru foi perguntado pela Veja se o governo atuou contra a CPI da Lava Toga.Ele respondeu:“Parte dele foi contra. Fui ao gabinete de Flávio Bolsonaro há quatro semanas e ele perguntou: ‘Kajuru, você quer criar uma crise?’. Outro senador me disse que não apoia a CPI porque receber Gilmar Mendes toda semana para jantar. Até me convidou, mas respondi: ‘Pássaros e porcos não se sentam à mesma mesa. Se eu visse Gilmar, sairia voando’”.A esse propósito,  do senador Alessandro Vieira na .",Brasil,"Kajuru: “Se eu visse Gilmar, sairia voando”",,05/04/2019 10:11:35
,https://www.oantagonista.com/brasil/quem-pode-soltar-lula/,"Quem pode soltar Lula?A  conta que a rádio-corredor dos ministros do STJ registra que é grande a pressão sobre os ombros do ministro Reynaldo Soares da Fonseca, um dos cinco integrantes da turma que julgará o recurso que pode tirar Lula da cadeia.Leia a nota completa .",Brasil,Quem pode soltar Lula?,,05/04/2019 09:53:27
,https://www.oantagonista.com/economia/salario-minimo-sem-aumento-real-2/,"Jair Bolsonaro quer que o salário mínimo seja corrigido apenas pela inflação, sem aumento real.O Globo diz que, segundo estimativas da equipe econômica, “o impacto positivo no próximo ano pode chegar a 7,6 bilhões de reais”. ",Economia,Salário mínimo sem aumento real,,05/04/2019 09:45:44
Renan Ramalho,https://www.oantagonista.com/brasil/relator-pacote-anticrime-no-senado-quer-aprovar-ate-maio-prisao-em-2a-instancia/,"Relator do maior parte do pacote anticrime no Senado, Marcos do Val (PPS-ES) disse a  que planeja aprovar até maio a prisão em segunda instância, da qual disse não abrir mão.Se na Câmara, mesmo os deputados aliados do governo já admitem deixar a medida pelo caminho para salvar o restante do pacote, Marcos do Val considera que ela é essencial.“Se não for aprovada a prisão em segunda instância, não vai adiantar aumentar as penalidades se os condenados vão continuar soltos até prescrever”, resumiu o senador, estreante no Parlamento.Ele vê clima mais favorável entre os senadores para aprovar a proposta que entre deputados. E diz que o adiamento da decisão sobre a questão no STF não interfere nos planos de aprovação.“O que está acontecendo na nossa Casa é que os senadores não estão admitindo STF e STJ legislando”, afirmou.",Brasil,Relator do pacote anticrime no Senado quer aprovar até maio prisão em 2ª instância,,05/04/2019 10:00:27
,https://www.oantagonista.com/brasil/exercito-robotizado/,"Um levantamento da NetLab, feito a pedido da Veja, concluiu que, “dos vinte campeões de postagens pró-Bolsonaro no Twitter, seis eram claramente robôs e outros nove apresentavam movimentação altamente suspeita.O exército robotizado faz as postagens de Bolsonaro chegar a um público maior do que os seus 26,9 milhões de seguidores nas redes sociais”.",Brasil,Exército robotizado,,05/04/2019 09:39:07
,https://www.oantagonista.com/brasil/qual-o-crime-de-magno-malta/,"Uma liderança do PR até hoje se pergunta sobre por que Magno Malta não conseguiu nada no governo.“Ainda não consigo entender. Ele esteve ao lado do Jair Bolsonaro o tempo todo, desde o início, e ficou sem nada. Que crime tão grave o Malta cometeu? Ninguém nunca soube me responder.”",Brasil,Qual o crime de Magno Malta?,,05/04/2019 09:30:12
,https://www.oantagonista.com/brasil/estou-preparado-para-governar-o-nosso-pais/,"O governador do Rio de Janeiro, Wilson Witzel, anunciou mais uma vez que pretende se candidatar ao Palácio do Planalto.Ele disse à BBC:“Eu estudei a minha vida inteira, estou preparado para governar o Rio de Janeiro e estou preparado para governar o nosso país. Fiz mestrado, estou terminando meu doutorado e não paro de estudar nunca. Acho que o Brasil precisa sempre de líderes que possam dar as gerações futuras melhores oportunidades. É isso que quero fazer pelo nosso país. A vida é feita de planejamento. O presidente Bolsonaro tem meu respeito. Se ele não for candidato, eu quero dar continuidade a um projeto de transformação do Brasil e resgate da economia do nosso país. O Ministro Paulo Guedes pensa exatamente como eu penso. Temos que ter maior liberalismo econômico, atrair o capital estrangeiro, investir em infraestrutura.”",Brasil,“Estou preparado para governar o nosso país”,,05/04/2019 09:18:32
,https://www.oantagonista.com/brasil/cabral-diz-que-propina-dos-onibus-comecou-com-moreira-franco/,"No depoimento espontâneo que presta hoje, Sérgio Cabral disse que a propina de empresas de transportes no Rio começou a ser paga no governo Moreira Franco e passou pelas gestões de Leonel Brizola e Anthony Garotinho, informa o G1.A “caixinha da Fetranspor”, segundo ele, era dividida entre Executivo e Legislativo do estado, mas também chegou à Câmara dos Vereadores.Disse que no governo Brizola, o secretário de Transportes Pedro Valente administrava o esquema, com “aval” do governador. Cabral assumiu o comando em 1995, quando presidiu a Alerj.“Moreira Franco é o governador, em 1987 e em 1990 é feita a recuperação das empresas (de transporte). Cria-se na Alerj a primeira propina instituída para o deputado Gilberto Rodrigues, presidente da Alerj e, do ponto de vista jurídico, o procurador de justiça (do Ministério Público) Carlo Navega dava soluções jurídicas na volta às suas mãos particulares. Ele colaborou com o retorno das empresas às mãos (dos empresários), e recebia junto com o governador Moreira Franco e (com o deputado) Gilberto Rodrigues, junto com o deputado Claudio Moacir, e membros do Tribunal de Justiça”, disse Cabral.Cabral comandou a Companhia Estadual de Turismo (TurisRio) no governo de Moreira Franco.",Brasil,Cabral diz que propina dos ônibus começou com Moreira Franco,,05/04/2019 15:08:05
,https://www.oantagonista.com/brasil/parlamentarismo-tchuchuca/,"“Nas últimas semanas”, diz Raquel Landim, “cresceram as articulações diretas dos grandes empresários junto aos principais líderes no Congresso, com destaque para Rodrigo Maia, para instituir um parlamentarismo informal.O objetivo é viabilizar a reforma da Previdência e, na sequência, a reforma tributária e isolar o presidente Jair Bolsonaro, deixando Paulo Guedes como uma espécie de primeiro-ministro”.",Brasil,Parlamentarismo tchuchuca,,05/04/2019 08:19:19
,https://www.oantagonista.com/brasil/o-aprendiz-3/,João Doria disse para o Valor que o PSDB não será mais um “depósito de derrotados” nem de “desempregados”.Ele rejeitou também a proposta de “rodízio” no comando do partido e avisou que “quem tem voto” mandará na sigla.,Brasil,O Aprendiz,,05/04/2019 08:55:36
